product_id,name,category_id,price,description,created_at
PROD-00004491,Mini Laptop Model 660,CAT-009-70bb8935,1180.35,High-quality laptop for all your needs. Mini edition with advanced features.,2020-04-22T05:58:03
PROD-00004492,Plus Speaker Series 586,CAT-001-37321c58,1210.48,High-quality speaker for all your needs. Plus edition with advanced features.,2022-12-06T17:26:31
PROD-00004493,Pro Mouse Series 233,CAT-004-3c98b695,1230.13,High-quality mouse for all your needs. Pro edition with advanced features.,2021-10-16T23:55:26
PROD-00004494,Essential Monitor  17,CAT-007-592f34fa,512.75,High-quality monitor for all your needs. Essential edition with advanced features.,2020-05-10T00:23:34
PROD-00004495,Premium Screen Series 21,CAT-003-7208bde3,2439.02,High-quality screen for all your needs. Premium edition with advanced features.,2021-06-20T17:59:58
PROD-00004496,Smart Stand Version 143,CAT-005-a929d897,2108.22,High-quality stand for all your needs. Smart edition with advanced features.,2024-11-19T00:46:36
PROD-00004497,Plus Cable Series 481,CAT-005-a929d897,2982.48,High-quality cable for all your needs. Plus edition with advanced features.,2022-10-11T19:24:50
PROD-00004498,Plus Tablet Edition 313,CAT-007-592f34fa,2838.64,High-quality tablet for all your needs. Plus edition with advanced features.,2023-02-15T17:11:23
PROD-00004499,Smart Case Version 262,CAT-001-37321c58,2163.87,High-quality case for all your needs. Smart edition with advanced features.,2024-08-13T06:23:04
PROD-00004500,Smart Screen Series 371,CAT-005-a929d897,766.91,High-quality screen for all your needs. Smart edition with advanced features.,2023-03-03T20:51:48
PROD-00004501,Elite Speaker Edition 742,CAT-002-1859ba33,849.25,High-quality speaker for all your needs. Elite edition with advanced features.,2023-08-26T06:48:07
PROD-00004502,Smart Memory  679,CAT-007-592f34fa,1068.26,High-quality memory for all your needs. Smart edition with advanced features.,2024-05-16T07:04:09
PROD-00004503,Elite Speaker  204,CAT-005-a929d897,1689.07,High-quality speaker for all your needs. Elite edition with advanced features.,2021-12-11T08:42:02
PROD-00004504,Compact Cable  968,CAT-007-592f34fa,1893.63,High-quality cable for all your needs. Compact edition with advanced features.,2023-07-17T23:48:49
PROD-00004505,Essential Screen Series 445,CAT-007-592f34fa,2491.3,High-quality screen for all your needs. Essential edition with advanced features.,2024-05-27T01:56:58
PROD-00004506,Mini Camera Series 31,CAT-008-da46913e,1423.55,High-quality camera for all your needs. Mini edition with advanced features.,2024-06-17T15:24:44
PROD-00004507,Plus Laptop  923,CAT-010-030b3d37,879.27,High-quality laptop for all your needs. Plus edition with advanced features.,2021-05-09T04:58:38
PROD-00004508,Advanced Case  575,CAT-004-3c98b695,1974.08,High-quality case for all your needs. Advanced edition with advanced features.,2022-02-21T09:13:40
PROD-00004509,Ultra Camera Version 612,CAT-006-8d6f4037,2600.89,High-quality camera for all your needs. Ultra edition with advanced features.,2020-04-08T09:46:01
PROD-00004510,Mini Laptop Edition 327,CAT-001-37321c58,1089.91,High-quality laptop for all your needs. Mini edition with advanced features.,2020-04-09T01:13:35
PROD-00004511,Portable Mouse  276,CAT-007-592f34fa,1395.8,High-quality mouse for all your needs. Portable edition with advanced features.,2020-01-26T10:43:54
PROD-00004512,Premium Cover Series 288,CAT-003-7208bde3,2754.11,High-quality cover for all your needs. Premium edition with advanced features.,2021-09-01T10:04:49
PROD-00004513,Portable Phone Version 458,CAT-004-3c98b695,2744.88,High-quality phone for all your needs. Portable edition with advanced features.,2024-03-02T10:42:54
PROD-00004514,Smart Keyboard  323,CAT-005-a929d897,1908.45,High-quality keyboard for all your needs. Smart edition with advanced features.,2022-12-08T23:52:42
PROD-00004515,Compact Laptop Series 576,CAT-001-37321c58,199.66,High-quality laptop for all your needs. Compact edition with advanced features.,2021-03-03T20:11:53
PROD-00004516,Mini Memory Edition 113,CAT-006-8d6f4037,124.96,High-quality memory for all your needs. Mini edition with advanced features.,2021-02-16T03:29:34
PROD-00004517,Standard Laptop Edition 352,CAT-001-37321c58,1977.21,High-quality laptop for all your needs. Standard edition with advanced features.,2024-10-13T02:08:19
PROD-00004518,Basic Watch Series 352,CAT-004-3c98b695,2655.3,High-quality watch for all your needs. Basic edition with advanced features.,2021-03-08T16:39:42
PROD-00004519,Smart Cover  272,CAT-004-3c98b695,2474.84,High-quality cover for all your needs. Smart edition with advanced features.,2024-03-06T22:43:15
PROD-00004520,Portable Charger Series 81,CAT-002-1859ba33,343.9,High-quality charger for all your needs. Portable edition with advanced features.,2022-01-12T13:10:37
PROD-00004521,Compact Cable  30,CAT-005-a929d897,2981.33,High-quality cable for all your needs. Compact edition with advanced features.,2021-06-02T10:42:57
PROD-00004522,Max Cable Series 907,CAT-008-da46913e,2453.16,High-quality cable for all your needs. Max edition with advanced features.,2021-04-07T21:17:08
PROD-00004523,Wireless Case Version 928,CAT-003-7208bde3,2420.3,High-quality case for all your needs. Wireless edition with advanced features.,2022-12-04T14:28:25
PROD-00004524,Basic Phone  373,CAT-008-da46913e,678.09,High-quality phone for all your needs. Basic edition with advanced features.,2021-08-20T21:16:50
PROD-00004525,Wireless Cable Edition 300,CAT-006-8d6f4037,2864.12,High-quality cable for all your needs. Wireless edition with advanced features.,2022-03-17T09:00:29
PROD-00004526,Compact Case Model 818,CAT-010-030b3d37,2473.14,High-quality case for all your needs. Compact edition with advanced features.,2020-09-08T02:30:03
PROD-00004527,Portable Camera Edition 97,CAT-002-1859ba33,1435.13,High-quality camera for all your needs. Portable edition with advanced features.,2022-08-03T20:25:28
PROD-00004528,Mini Cable Edition 774,CAT-004-3c98b695,2069.02,High-quality cable for all your needs. Mini edition with advanced features.,2020-04-07T02:12:57
PROD-00004529,Smart Case Series 486,CAT-003-7208bde3,1636.0,High-quality case for all your needs. Smart edition with advanced features.,2020-11-30T11:13:50
PROD-00004530,Max Cover Series 254,CAT-008-da46913e,758.03,High-quality cover for all your needs. Max edition with advanced features.,2020-10-23T14:38:08
PROD-00004531,Essential Keyboard Model 684,CAT-006-8d6f4037,2493.05,High-quality keyboard for all your needs. Essential edition with advanced features.,2023-03-09T16:36:23
PROD-00004532,Max Mouse Version 264,CAT-002-1859ba33,529.65,High-quality mouse for all your needs. Max edition with advanced features.,2023-08-11T07:12:57
PROD-00004533,Premium Battery Edition 539,CAT-002-1859ba33,1538.37,High-quality battery for all your needs. Premium edition with advanced features.,2023-10-05T11:32:03
PROD-00004534,Max Mouse Model 604,CAT-010-030b3d37,2799.39,High-quality mouse for all your needs. Max edition with advanced features.,2023-08-10T00:00:32
PROD-00004535,Portable Camera Model 618,CAT-007-592f34fa,729.08,High-quality camera for all your needs. Portable edition with advanced features.,2021-12-30T17:16:43
PROD-00004536,Smart Adapter  345,CAT-002-1859ba33,1313.11,High-quality adapter for all your needs. Smart edition with advanced features.,2024-03-15T00:39:54
PROD-00004537,Premium Watch Edition 34,CAT-006-8d6f4037,2166.09,High-quality watch for all your needs. Premium edition with advanced features.,2024-08-04T06:20:56
PROD-00004538,Pro Keyboard Version 452,CAT-004-3c98b695,2033.32,High-quality keyboard for all your needs. Pro edition with advanced features.,2020-11-06T13:25:30
PROD-00004539,Pro Headphones Edition 801,CAT-004-3c98b695,2485.07,High-quality headphones for all your needs. Pro edition with advanced features.,2024-07-07T19:24:17
PROD-00004540,Smart Memory  981,CAT-001-37321c58,932.63,High-quality memory for all your needs. Smart edition with advanced features.,2022-12-05T06:09:12
PROD-00004541,Essential Tablet Edition 666,CAT-003-7208bde3,180.97,High-quality tablet for all your needs. Essential edition with advanced features.,2023-02-21T08:48:18
PROD-00004542,Portable Camera Version 305,CAT-006-8d6f4037,148.12,High-quality camera for all your needs. Portable edition with advanced features.,2021-03-25T17:32:46
PROD-00004543,Wireless Mouse Series 110,CAT-004-3c98b695,773.49,High-quality mouse for all your needs. Wireless edition with advanced features.,2024-01-04T12:41:21
PROD-00004544,Mini Cable Version 388,CAT-008-da46913e,562.56,High-quality cable for all your needs. Mini edition with advanced features.,2020-07-17T14:28:21
PROD-00004545,Basic Charger Edition 605,CAT-001-37321c58,2247.97,High-quality charger for all your needs. Basic edition with advanced features.,2022-03-14T22:36:12
PROD-00004546,Elite Tablet  872,CAT-004-3c98b695,1944.21,High-quality tablet for all your needs. Elite edition with advanced features.,2022-02-11T18:46:18
PROD-00004547,Max Adapter Edition 231,CAT-002-1859ba33,2660.92,High-quality adapter for all your needs. Max edition with advanced features.,2021-05-02T02:35:54
PROD-00004548,Compact Storage Version 496,CAT-002-1859ba33,2037.82,High-quality storage for all your needs. Compact edition with advanced features.,2020-11-29T01:38:22
PROD-00004549,Mini Laptop Version 151,CAT-010-030b3d37,352.92,High-quality laptop for all your needs. Mini edition with advanced features.,2023-12-24T02:12:01
PROD-00004550,Portable Keyboard Version 925,CAT-006-8d6f4037,2428.59,High-quality keyboard for all your needs. Portable edition with advanced features.,2023-11-05T01:11:11
PROD-00004551,Elite Mouse  115,CAT-007-592f34fa,432.34,High-quality mouse for all your needs. Elite edition with advanced features.,2020-09-16T01:21:17
PROD-00004552,Standard Phone  501,CAT-004-3c98b695,2462.08,High-quality phone for all your needs. Standard edition with advanced features.,2021-04-28T11:51:10
PROD-00004553,Pro Monitor  564,CAT-004-3c98b695,1197.23,High-quality monitor for all your needs. Pro edition with advanced features.,2020-08-22T14:52:55
PROD-00004554,Advanced Charger Version 224,CAT-008-da46913e,1311.09,High-quality charger for all your needs. Advanced edition with advanced features.,2024-02-12T21:06:52
PROD-00004555,Basic Laptop Edition 141,CAT-010-030b3d37,1546.39,High-quality laptop for all your needs. Basic edition with advanced features.,2023-11-02T21:28:04
PROD-00004556,Plus Laptop Version 659,CAT-005-a929d897,1045.3,High-quality laptop for all your needs. Plus edition with advanced features.,2020-09-08T13:56:43
PROD-00004557,Mini Headphones Model 261,CAT-005-a929d897,960.2,High-quality headphones for all your needs. Mini edition with advanced features.,2020-02-02T03:55:19
PROD-00004558,Advanced Mouse Model 135,CAT-007-592f34fa,2229.77,High-quality mouse for all your needs. Advanced edition with advanced features.,2024-06-05T21:25:00
PROD-00004559,Elite Memory Version 569,CAT-010-030b3d37,112.29,High-quality memory for all your needs. Elite edition with advanced features.,2021-10-23T21:55:54
PROD-00004560,Standard Watch Edition 902,CAT-001-37321c58,518.59,High-quality watch for all your needs. Standard edition with advanced features.,2022-09-09T10:12:16
PROD-00004561,Wireless Stand Version 780,CAT-007-592f34fa,151.21,High-quality stand for all your needs. Wireless edition with advanced features.,2020-05-27T15:39:09
PROD-00004562,Ultra Laptop  800,CAT-004-3c98b695,826.69,High-quality laptop for all your needs. Ultra edition with advanced features.,2023-11-27T19:17:03
PROD-00004563,Compact Cable Edition 641,CAT-002-1859ba33,1614.03,High-quality cable for all your needs. Compact edition with advanced features.,2021-03-30T05:08:16
PROD-00004564,Elite Case  518,CAT-002-1859ba33,143.5,High-quality case for all your needs. Elite edition with advanced features.,2022-01-26T19:09:27
PROD-00004565,Essential Memory Series 458,CAT-003-7208bde3,224.29,High-quality memory for all your needs. Essential edition with advanced features.,2022-09-01T05:37:43
PROD-00004566,Basic Camera Series 288,CAT-007-592f34fa,189.71,High-quality camera for all your needs. Basic edition with advanced features.,2024-08-21T18:50:10
PROD-00004567,Ultra Mouse Series 3,CAT-002-1859ba33,712.7,High-quality mouse for all your needs. Ultra edition with advanced features.,2024-08-26T04:11:08
PROD-00004568,Pro Cable Series 178,CAT-001-37321c58,2315.13,High-quality cable for all your needs. Pro edition with advanced features.,2021-09-04T00:24:16
PROD-00004569,Compact Tablet Version 536,CAT-002-1859ba33,2173.75,High-quality tablet for all your needs. Compact edition with advanced features.,2023-07-01T03:56:49
PROD-00004570,Elite Case Model 244,CAT-009-70bb8935,1700.36,High-quality case for all your needs. Elite edition with advanced features.,2020-09-24T01:10:21
PROD-00004571,Compact Screen Series 756,CAT-007-592f34fa,1804.69,High-quality screen for all your needs. Compact edition with advanced features.,2023-12-18T08:47:16
PROD-00004572,Standard Battery  724,CAT-005-a929d897,1947.56,High-quality battery for all your needs. Standard edition with advanced features.,2023-08-24T00:36:55
PROD-00004573,Plus Mouse Model 44,CAT-001-37321c58,1067.22,High-quality mouse for all your needs. Plus edition with advanced features.,2020-09-08T00:19:33
PROD-00004574,Ultra Monitor Model 990,CAT-008-da46913e,2740.83,High-quality monitor for all your needs. Ultra edition with advanced features.,2023-11-20T01:53:54
PROD-00004575,Basic Case Series 276,CAT-009-70bb8935,1101.89,High-quality case for all your needs. Basic edition with advanced features.,2020-03-26T16:51:10
PROD-00004576,Advanced Memory  329,CAT-002-1859ba33,549.1,High-quality memory for all your needs. Advanced edition with advanced features.,2023-11-26T08:57:09
PROD-00004577,Premium Battery Edition 83,CAT-002-1859ba33,2647.63,High-quality battery for all your needs. Premium edition with advanced features.,2024-12-19T20:41:47
PROD-00004578,Advanced Tablet  272,CAT-005-a929d897,1091.79,High-quality tablet for all your needs. Advanced edition with advanced features.,2023-02-02T22:43:43
